[ 2024-01-28 14:35:51,744] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:35:53,375] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:35:53,383] 28 root - INFO - Data is read 
[ 2024-01-28 14:35:53,389] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:35:53,396] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:35:53,400] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:35:53,400] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:35:53,401] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:35:53,401] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:35:53,403] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:35:53,419] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:35:53,423] 31 root - INFO - Spliting training and test input data
[ 2024-01-28 14:35:53,845] 57 root - INFO - Best model found on both training and testing dataset
