[ 2024-01-24 22:46:58,900] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-24 22:47:06,407] 23 root - INFO - Entered the data ingestion method or component
[ 2024-01-24 22:47:06,415] 26 root - INFO - Data is read 
[ 2024-01-24 22:47:06,422] 31 root - INFO - Train test split intiated
[ 2024-01-24 22:47:06,431] 36 root - INFO - Ingestion of the data is completed
[ 2024-01-24 22:47:06,435] 64 root - INFO - Read train and test data completed
[ 2024-01-24 22:47:06,435] 65 root - INFO - Obtaining preprocessing object
[ 2024-01-24 22:47:06,435] 36 root - INFO - numerical columns encoding completed
[ 2024-01-24 22:47:06,435] 46 root - INFO - categorical columns encoding completed
