[ 2024-01-24 22:57:18,714] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-24 22:57:19,882] 23 root - INFO - Entered the data ingestion method or component
[ 2024-01-24 22:57:19,890] 26 root - INFO - Data is read 
[ 2024-01-24 22:57:19,896] 31 root - INFO - Train test split intiated
[ 2024-01-24 22:57:19,903] 36 root - INFO - Ingestion of the data is completed
[ 2024-01-24 22:57:19,906] 64 root - INFO - Read train and test data completed
[ 2024-01-24 22:57:19,906] 65 root - INFO - Obtaining preprocessing object
[ 2024-01-24 22:57:19,906] 36 root - INFO - numerical columns encoding completed
[ 2024-01-24 22:57:19,907] 46 root - INFO - categorical columns encoding completed
[ 2024-01-24 22:57:19,908] 78 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
