[ 2024-01-28 14:26:56,000] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:27:01,299] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:27:01,309] 28 root - INFO - Data is read 
[ 2024-01-28 14:27:01,315] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:27:01,326] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:27:01,330] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:27:01,330] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:27:01,330] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:27:01,330] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:27:01,333] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:27:01,352] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:27:01,356] 33 root - INFO - Spliting training and test input data
