[ 2024-01-28 14:30:57,899] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:30:59,294] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:30:59,302] 28 root - INFO - Data is read 
[ 2024-01-28 14:30:59,307] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:30:59,315] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:30:59,319] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:30:59,319] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:30:59,319] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:30:59,319] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:30:59,321] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:30:59,338] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:30:59,341] 33 root - INFO - Spliting training and test input data
[ 2024-01-28 14:30:59,763] 59 root - INFO - Best model found on both training and testing dataset
