[ 2024-01-28 14:39:03,708] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:39:05,329] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:39:05,337] 28 root - INFO - Data is read 
[ 2024-01-28 14:39:05,342] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:39:05,349] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:39:05,353] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:39:05,353] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:39:05,354] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:39:05,354] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:39:05,356] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:39:05,373] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:39:05,377] 31 root - INFO - Spliting training and test input data
[ 2024-01-28 14:39:08,285] 60 root - INFO - Best model found on both training and testing dataset
