[ 2024-02-02 21:41:57,880] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-02-02 21:41:59,426] 25 root - INFO - Entered the data ingestion method or component
[ 2024-02-02 21:41:59,432] 28 root - INFO - Data is read 
[ 2024-02-02 21:41:59,436] 33 root - INFO - Train test split intiated
[ 2024-02-02 21:41:59,442] 38 root - INFO - Ingestion of the data is completed
[ 2024-02-02 21:41:59,446] 65 root - INFO - Read train and test data completed
[ 2024-02-02 21:41:59,446] 66 root - INFO - Obtaining preprocessing object
[ 2024-02-02 21:41:59,446] 37 root - INFO - numerical columns encoding completed
[ 2024-02-02 21:41:59,446] 47 root - INFO - categorical columns encoding completed
[ 2024-02-02 21:41:59,447] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-02-02 21:41:59,463] 91 root - INFO - Saved preprocessing object.
[ 2024-02-02 21:41:59,467] 31 root - INFO - Spliting training and test input data
