[ 2024-01-24 22:48:24,123] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-24 22:48:25,099] 23 root - INFO - Entered the data ingestion method or component
[ 2024-01-24 22:48:25,103] 26 root - INFO - Data is read 
[ 2024-01-24 22:48:25,108] 31 root - INFO - Train test split intiated
[ 2024-01-24 22:48:25,114] 36 root - INFO - Ingestion of the data is completed
[ 2024-01-24 22:48:25,118] 64 root - INFO - Read train and test data completed
[ 2024-01-24 22:48:25,118] 65 root - INFO - Obtaining preprocessing object
[ 2024-01-24 22:48:25,118] 36 root - INFO - numerical columns encoding completed
[ 2024-01-24 22:48:25,118] 46 root - INFO - categorical columns encoding completed
[ 2024-01-24 22:48:25,120] 78 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
