[ 2024-01-28 14:38:16,103] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:38:17,519] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:38:17,527] 28 root - INFO - Data is read 
[ 2024-01-28 14:38:17,532] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:38:17,540] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:38:17,544] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:38:17,544] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:38:17,544] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:38:17,544] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:38:17,546] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:38:17,563] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:38:17,566] 31 root - INFO - Spliting training and test input data
[ 2024-01-28 14:38:17,574] 59 root - INFO - Best model found on both training and testing dataset
