[ 2024-01-28 14:28:11,097] 159 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-01-28 14:28:12,535] 25 root - INFO - Entered the data ingestion method or component
[ 2024-01-28 14:28:12,543] 28 root - INFO - Data is read 
[ 2024-01-28 14:28:12,549] 33 root - INFO - Train test split intiated
[ 2024-01-28 14:28:12,556] 38 root - INFO - Ingestion of the data is completed
[ 2024-01-28 14:28:12,560] 65 root - INFO - Read train and test data completed
[ 2024-01-28 14:28:12,560] 66 root - INFO - Obtaining preprocessing object
[ 2024-01-28 14:28:12,560] 37 root - INFO - numerical columns encoding completed
[ 2024-01-28 14:28:12,560] 47 root - INFO - categorical columns encoding completed
[ 2024-01-28 14:28:12,562] 79 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
[ 2024-01-28 14:28:12,579] 91 root - INFO - Saved preprocessing object.
[ 2024-01-28 14:28:12,582] 33 root - INFO - Spliting training and test input data
[ 2024-01-28 14:28:20,028] 60 root - INFO - Best model found on both training and testing dataset
